id,text_span,label,Arabic
778664280,"thus the inclination itself must be seen as an objective disorder.
Therefore special concern and pastoral attention should be directed to those who have this condition, lest they be led to believe that the living out of this orientation in homosexual activity is a morally acceptable option.
It is not",Causal_Oversimplification,"و بالتالي يجب النظر إلى الميل نفسه على أنه اضطراب موضوعي.
لذلك يجب توجيه اهتمام خاص واهتمام رعوي لأولئك الذين لديهم هذه الحالة، خشية أن يقودوا إلى الاعتقاد بأن العيش من هذا التوجه في النشاط الجنسي المثلي هو خيار مقبول أخلاقيا.
إنه ليس كذلك"
767129999,“The Democrats want open borders and they don’t care about crime.”,"Whataboutism,Straw_Men,Red_Herring",واضاف ان «الديموقراطيين يريدون حدودا مفتوحة ولا يهتمون بالجريمة».
788056108,crude and often unprintable invective,Loaded_Language,الخام وغير قابل للطباعة في كثير من الأحيان
698092698,These discrepancies on basic facts are feeding conspiracy theories,Doubt,هذه التناقضات حول الحقائق الأساسية تغذي نظريات المؤامرة.
763114850,violent extremists,Repetition,المتطرفون العنيفون
738361208,the worst abuses of the CIA’s Bush-era torture regime,"Exaggeration,Minimisation",أسوأ انتهاكات نظام التعذيب في عهد بوش في وكالة المخابرات المركزية
732708002,lefties,"Name_Calling,Labeling",اليساريين
763260610,Russia-gate freaks,"Name_Calling,Labeling",نزوات بوابة روسيا
774637726,standard politician,"Name_Calling,Labeling",سياسي قياسي
764518567,gross negligence,Repetition,الإهمال الجسيم
738207834,"And if so, could we have been this wrong",Doubt,وإذا كان الأمر كذلك، هل يمكن أن نكون على هذا الخطأ
732154721,compared Orbán unfavourably to both the Nazis and the Communists,"Bandwagon,Reductio_ad_hitlerum",مقارنة أوربان بشكل غير مؤات لكل من النازيين والشيوعيين
695833178,lied to the country,Flag-Waving,كذبت على البلاد
832910505,tribal rage,Loaded_Language,الغضب القبلي
781768042,There is probably nothing more inhospitable than homosexual gang rape,Loaded_Language,ربما لا يوجد شيء غير مضياف من الاغتصاب الجماعي المثلي.
789370909,elitist boys’ school,"Name_Calling,Labeling",مدرسة الأولاد النخبوية
729578579,nudge-nudge-wink-wink joke,Loaded_Language,نكتة دادج-نادج-غمزة غمزة
782086447,disgust,Loaded_Language,إشمئزاز
788056108,to the detriment of countless souls,"Exaggeration,Minimisation",على حساب عدد لا يحصى من النفوس
780414700,sinful and scandalous,Loaded_Language,خاطئ وفاضح
783702663,the most insufferable of the neo-Catholic polemicists,"Exaggeration,Minimisation",الأكثر لا تطاق من الجدلين الكاثوليك الجدد
703821117,the CIA succeeded in keeping secret from the American people,Flag-Waving,نجحت وكالة المخابرات المركزية في الحفاظ على السرية عن الشعب الأمريكي
757611486,indoctrination,Repetition,التلقين
701225819,“Death to Israel”,Slogans,«الموت لإسرائيل»
776126299,Are you people serious?,Doubt,هل أنتم أناس جادون؟
766632016,a wholesale slaughter,Loaded_Language,ذبح بالجملة
795079843,beaten to death and then dismembered,Appeal_to_fear-prejudice,ضرب حتى الموت ثم تقطيعها
703056647,Black Death Epidemic Could ‘Explode’,Appeal_to_Authority,وباء الموت الأسود يمكن أن «ينفجر»
769427494,numerous and egregious violations,Loaded_Language,انتهاكات عديدة وفظيعة
728972961,Not pope,Repetition,ليس البابا
776345502,his 17 Angry Democrats that are doing his dirty work,"Name_Calling,Labeling",له 17 الديمقراطيين الغاضبين الذين يقومون بعمله القذر
763280007,unless this slide to totalitarianism is stopped now,Black-and-White_Fallacy,ما لم يتم إيقاف هذه الشريحة إلى الشمولية الآن
788816478,lawyers are masters of delay,"Name_Calling,Labeling",المحامون هم أسياد التأخير
111111131,fulsome,Loaded_Language,باهظ
773520636,the Tyrant King George,"Name_Calling,Labeling",الملك الطاغية جورج
786731884,jihadist attacks,"Name_Calling,Labeling",الهجمات الجهادية
781768042,the righteous,"Name_Calling,Labeling",الصالحين
832913653,fired off,Loaded_Language,أطلق النار
781672902,"The witness may not only be “singing,” he may also be “composing",Loaded_Language,الشاهد قد لا يكون فقط «الغناء»، وقال انه قد يكون أيضا «يؤلف
727493378,"By the way, the toxicology report was not mentioned in the preliminary report",Doubt,بالمناسبة، لم يتم ذكر تقرير السموم في التقرير الأولي
787529309,elitist boys’ school,"Name_Calling,Labeling",مدرسة الأولاد النخبوية
777488669,the glorified man who is Christ the King,"Name_Calling,Labeling",الرجل الممجد الذي هو المسيح الملك
708561738,"How Do You Like Paying For Sexual Harassment Settlements from Your Congress, America?",Flag-Waving,كيف تحب الدفع مقابل تسويات التحرش الجنسي من كونغرسك، أمريكا؟
763440871,revolution,Loaded_Language,ثورة
763412406,"Then, and only then",Black-and-White_Fallacy,ثم، وعندها فقط
702077783,"This is not the Soviet Union, this is not Iran or Riyadh – this is America",Flag-Waving,هذه ليست الاتحاد السوفيتي، هذه ليست إيران أو الرياض - هذه أمريكا
700551604,because it knows that its assets and allies in the mainstream press will continue to come to its defense,Causal_Oversimplification,لأنها تعلم أن أصولها وحلفائها في الصحافة الرئيسية سوف تستمر في الدفاع عنها
782448403,needlessly endangered,Loaded_Language,مهددة بالانقراض بلا داع
783702663,astonishing and indeed providential development,Loaded_Language,تطوير مذهل وتقديمي بالفعل
738447109,Are these really the values the US should be promoting?,Flag-Waving,هل هذه هي القيم التي يجب على الولايات المتحدة الترويج لها؟
788726416,twice-demoted DOJ official,"Name_Calling,Labeling",مسؤول وزارة العدل تم تخفيض رتبته مرتين
711566593,There’s no other way you can coin it,Black-and-White_Fallacy,لا توجد طريقة أخرى يمكنك من خلالها عمل عملة
711716996,she has gone full rogue,Loaded_Language,لقد ذهبت المارقة الكاملة
999001280,lying,Loaded_Language,الكذب
704591553,BDS agitators,"Name_Calling,Labeling",المحرضين BDS
711596363,political fodder,Loaded_Language,الأعلاف السياسية
730237078,farther from Earth than any spacecraft in history,"Exaggeration,Minimisation",أبعد عن الأرض من أي مركبة فضائية في التاريخ
701225819,Racist Jewish Supremacists,"Name_Calling,Labeling",المتفوقون اليهود العنصريون
738060046,British government bans foes of jihad terror while admitting its proponents,"Whataboutism,Straw_Men,Red_Herring",الحكومة البريطانية تحظر أعداء الإرهاب الجهاد بينما تعترف بمؤيديه
783702663,a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages,Repetition,رجل دين شاب يتميز بالقدسية الشخصية ولكن أيضًا بسحر العصور الوسطى الأسطورية
772947654,our,Repetition,لنا
766632016,claiming that it happened to the Jews alone excludes the non-Jews who were tortured by Hitler,"Whataboutism,Straw_Men,Red_Herring",مدعيا أنه حدث لليهود وحدهم يستبعد غير اليهود الذين تعرضوا للتعذيب على يد هتلر.
766942310,love-fest,Loaded_Language,مهرجان الحب
763260610,a great miscarriage of justice,"Exaggeration,Minimisation",إجهاض كبير للعدالة
790266787,You can kiss the MIDTERMS goodbye,Loaded_Language,يمكنك تقبيل الوداع في منتصف المدة
707772906,Weinstein-level” behavior,"Name_Calling,Labeling",سلوك «على مستوى وينشتاين»
784382409,Pit Bull Journalist,"Name_Calling,Labeling",صحفي بيت بول
781768042,the righteous,"Name_Calling,Labeling",الصالحين
709732928,very ugly,Loaded_Language,قبيح جدا
779309765,toxic Christianity,"Name_Calling,Labeling",المسيحية السامة
999001280,lying,Repetition,الكذب
781768042,the Biblical patriarchs and our American forefathers,"Name_Calling,Labeling",البطاركة التوراتية وأجدادنا الأمريكيين
776345502,the Mueller ‘witch hunt,"Name_Calling,Labeling",مطاردة ساحرة مولر
790720714,promotes baby murder and other unlawful actions,"Exaggeration,Minimisation",يعزز قتل الأطفال وغيرها من الإجراءات غير القانونية
730573740,"The Commandments are an expression of the Love of God for us.
If we fulfill them, we are united with God.”",Black-and-White_Fallacy,"الوصايا هي تعبير عن محبة الله بالنسبة لنا.
إذا قمنا بتحقيقها، فنحن متحدون مع الله»."
780414700,"many good and virtuous priests, bishops, and cardinals","Name_Calling,Labeling",العديد من الكهنة والأساقفة والكرادلة الجيدين والفضلين
694356862,Whether the Trump administration follows through remains to be seen,Doubt,يبقى أن نرى ما إذا كانت إدارة ترامب تتابع
783702663,pro-gay” Robert McElroy,"Name_Calling,Labeling",الموالية للمثليين» روبرت ماكلروي
769752554,Make America Great Again,Slogans,اجعل أمريكا رائعة مرة أخرى
999001290,American,Flag-Waving,أمريكي
724791253,Hitler the Great.’,"Exaggeration,Minimisation",هتلر العظيم».
755459860,honest,"Name_Calling,Labeling",نزيه
832908978,ridiculous,Loaded_Language,سخيف
999001188,migrants taunting security forces,Loaded_Language,المهاجرون يسخرون من قوات الأمن
729549972,record-breaking,Loaded_Language,تحطيم الأرقام القياسية
777488669,"From that point on it is Christ who delegates the divine authority to punish by killing, and both Scripture and tradition testify that it is lawfully wielded by those to whom He entrusts the temporal sword in His Kingdom",Causal_Oversimplification,من تلك النقطة فصاعدًا، فإن المسيح هو الذي يفوض السلطة الإلهية لمعاقبة القتل، ويشهد كل من الكتاب المقدس والتقاليد على أنه يتم استخدامه بشكل قانوني من قبل أولئك الذين يعهد إليهم بالسيف الزمني في مملكته.
782017101,depraved,Loaded_Language,لئيم
793467906,American culture,Flag-Waving,الثقافة الأمريكية
783702663,"You are the Pope’s representative in the US, and you are urging me to read a book that questions what the secretary of state wrote",Doubt,أنت ممثل البابا في الولايات المتحدة، وأنت تحثني على قراءة كتاب يتساءل عما كتبه وزير الخارجية
781768042,illegally indoctrinating them,Loaded_Language,تلقينهم بشكل غير قانوني
762546428,rampant violence,Loaded_Language,العنف المتفشي
721890296,untold numbers,Loaded_Language,أرقام لا توصف
766942310,chunky,"Name_Calling,Labeling",مكتنزة
757843275,alarm as Ebola can spread more quickly in urban centers,Appeal_to_fear-prejudice,إنذار حيث يمكن أن ينتشر الإيبولا بسرعة أكبر في المراكز الحضرية
778139122,an extremely interesting man,"Name_Calling,Labeling",رجل مثير للاهتمام للغاية
761674108,our future,Flag-Waving,مستقبلنا
731063195,amazing,Loaded_Language,مدهش
783702663,"A putsch is afoot and if the U.S. bishops do not, as a body, stand up to defend the Holy Father in the next 24 hours, we shall be slipping towards schism long before the bishops",Appeal_to_fear-prejudice,الانقلاب على قدم وساق، وإذا لم يقف أساقفة الولايات المتحدة، كجسد، للدفاع عن الآب الأقدس في الـ 24 ساعة القادمة، فسوف ننزلق نحو الانشقاق قبل الأساقفة بوقت طويل
761546223,well-rounded education,Repetition,تعليم جيد
794141509,those who hate freedom,Repetition,أولئك الذين يكرهون الحرية
999001032,whip ’em up,Loaded_Language,سوط 'م حتى
708561738,The American people have a right to know,Flag-Waving,الشعب الأمريكي له الحق في المعرفة
758477392,attack,Repetition,هجوم
738447109,Are these really the values the US should be promoting?,Flag-Waving,هل هذه هي القيم التي يجب على الولايات المتحدة الترويج لها؟
999001621,"the ""Russian influence"" nonsense","Name_Calling,Labeling",هراء «النفوذ الروسي»
999000135,to demonize,Loaded_Language,لشيطنة
778507244,extremist of the Muslim belief,"Name_Calling,Labeling",متطرف في العقيدة الإسلامية
777720051,the shanty,"Name_Calling,Labeling",الصواخ
111111135,the white man” as “the white devil,"Name_Calling,Labeling",الرجل الأبيض «باسم» الشيطان الأبيض
762546428,leftist social engineering,"Name_Calling,Labeling",الهندسة الاجتماعية اليسارية
764609985,How in the world can we trust them,Doubt,كيف يمكننا أن نثق بهم في العالم؟
699142854,It won’t destroy,Repetition,لن يدمر
778664280,closing an episcopal eye to,Loaded_Language,إغلاق العين الأسقفية
765197039,everything they could,"Exaggeration,Minimisation",كل ما في وسعهم
707772906,absolutely disgusting cesspool of filth and corruption,Loaded_Language,بالوعة مثيرة للاشمئزاز تماما من القذارة والفساد
999000136,Good luck with that!,Thought-terminating_Cliches,حظا سعيدا مع ذلك!
999000136,completely undercut,Loaded_Language,تقوض تماما
777488669,a miscarriage of human justice beyond any the world could ever have imagined,"Exaggeration,Minimisation",إجهاض للعدالة الإنسانية خارج أي شيء كان يمكن أن يتخيله العالم
761969692,too steeped in economic euphoria,Loaded_Language,غارقة جدا في النشوة الاقتصادية
703821117,as a “communist sympathizer” or a “conspiracy theorist.”,"Name_Calling,Labeling",باعتباره «متعاطفًا مع الشيوعية» أو «منظرًا للمؤامرة».
778664280,one of the most prominent Churchmen in the United States in the last quarter century,"Name_Calling,Labeling",واحدة من أبرز رجال الكنيسة في الولايات المتحدة في ربع القرن الماضي
785801366,the suicidal leftist notion,"Name_Calling,Labeling",الفكرة اليسارية الانتحارية
785801366,unbelievers,Repetition,غير المؤمنين
763114850,violent,Repetition,عنيف
788847916,innocent,"Name_Calling,Labeling",البريء
788626289,hypocrisy,Loaded_Language,نفاق
999001290,a Trump appointee,"Whataboutism,Straw_Men,Red_Herring",مُعيّنا من ترامب
729348908,"he wanted to do something “bigger, better, and more purposeful” – like dying in the cause of Allah","Exaggeration,Minimisation",أراد أن يفعل شيئا «أكبر وأفضل وأكثر هادفة» — مثل الموت في قضية الله
770156173,shatter,Loaded_Language,تحطيم
765197039,whose whole endeavor in this nether life is useless,"Exaggeration,Minimisation",الذي يكون مسعاه كله في هذه الحياة nether غير مجدية
999001280,blatant,Repetition,صارخ
778664280,a somewhat geeky ex-lawyer,"Name_Calling,Labeling",محام سابق غريب الأطوار إلى حد ما
783702663,what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge,Causal_Oversimplification,ما يجادل به حقًا - رأس الشاطئ الأخير للدفاع الكاثوليكي الجديد عن نظامهم المتفكك - هو أن المثليين في التسلسل الهرمي يجب أن يظلوا في السلطة كسور بحري لا غنى عنه ضد موجة عاصفة «تقليدية جديدة»
999001032,"You whip ’em up.
The poor, the middle income.
You have to whip them up into a frenzy in order for them to vote","Exaggeration,Minimisation","أنت تصطدم بهم.
الفقراء، الدخل المتوسط.
عليك أن تضعهم في جنون حتى يصوتوا."
798244842,disease,Loaded_Language,مرض
763412406,the law looks the other way,Repetition,يبدو القانون في الاتجاه الآخر
711716996,"Fortunately, elections have consequences, and the Obama Regime Administrative Amnesty, or parts of it, came to an inglorious end","Whataboutism,Straw_Men,Red_Herring",لحسن الحظ، فإن الانتخابات لها عواقب، ووُصلت منظمة العفو الإدارية لنظام أوباما، أو أجزاء منها، إلى نهاية مغرية
711716996,the country would not last long without an outside high IQ elite to run the country,Causal_Oversimplification,لن تستمر البلاد طويلاً بدون نخبة خارجية عالية في معدل الذكاء لإدارة البلاد
721406153,fools,Repetition,الحمقى
711596363,"“When jurisdictions choose to return criminal aliens to the streets rather than turning them over to federal immigration authorities, they put the public’s safety at risk,”",Appeal_to_fear-prejudice,«عندما تختار السلطات القضائية إعادة الأجانب المجرمين إلى الشوارع بدلاً من تسليمهم إلى سلطات الهجرة الفيدرالية، فإنها تعرض سلامة الجمهور للخطر»
769962236,NOT,Loaded_Language,لا
706661242,the Diversity dogs,"Name_Calling,Labeling",كلاب التنوع
763114850,"“researcher,”",Repetition,«باحث»
704591553,"An enlightened, progressive school was suddenly transformed into something harking back to the days of Nazi Germany and the Nuremberg Laws","Bandwagon,Reductio_ad_hitlerum",تحولت مدرسة مستنيرة وتقدمية فجأة إلى شيء يعود إلى أيام ألمانيا النازية وقوانين نورمبرغ.
779394730,of a darn thing,Loaded_Language,من شيء الرتق
697454736,Irony of ironies,Loaded_Language,سخرية المفارقات
737194975,"Thirdly, what does “volume of complaints” mean?
How many complaints were received over a YEAR’S time?
Two?
Five?
Ten?
People complaining about other people happens all of the time",Doubt,"ثالثًا، ماذا يعني «حجم الشكاوى»؟
كم عدد الشكاوى التي تم تلقيها على مدار العام؟
اثنان؟
خمسة؟
عشرة؟
الأشخاص الذين يشكون من أشخاص آخرين يحدث طوال الوقت."
786731884,honor killings and other Shariah barbarities,Loaded_Language,جرائم الشرف وغيرها من البرابريات الشرعية
765197039,"Sharaf ad-Din Ali Yazdi, a fifteenth-century Persian who wrote a biography of the Mongol Muslim warrior Tamerlane, observed that “the Qur’an says the highest dignity man can attain is that of making war in person against the enemies of his religion",Appeal_to_Authority,شرف الدين علي يزدي، وهو فارسي من القرن الخامس عشر كتب سيرة محارب المغولي المسلم تامرلين، لاحظ أن «القرآن يقول إن أعلى كرامة يمكن أن يحققه الإنسان هي حرب شخصية ضد أعداء دينه.
727569885,obsequious acolytes,"Name_Calling,Labeling",مساعدين متهالكين
785801366,noble and courageous individuals,"Name_Calling,Labeling",الأفراد النبيلة والشجاعة
782086447,greatly dismayed,Loaded_Language,مستاء إلى حد كبير
764609985,damaging,Loaded_Language,مدمرة
788056108,the execrable Benedict IX,"Name_Calling,Labeling",بنديكت التاسع
737457870,the harmful and divisive views,Loaded_Language,وجهات النظر الضارة والمثيرة للانقسام
794344513,infamous,Loaded_Language,سيئة السمعة
774904810,hellbent,Loaded_Language,الجحيم
764664283,"Likewise, when he claims that the Qur’an has “not a thing” to say about Sharia, he appears unaware that the Qur’an is one of the sources of Sharia",Doubt,وبالمثل، عندما يدعي أن القرآن «ليس لديه شيء» ليقوله عن الشريعة، يبدو غير مدرك أن القرآن هو أحد مصادر الشريعة
780414700,the license for sin to have a home in individuals at every level of the Church,Loaded_Language,رخصة الخطيئة أن يكون لها منزل في الأفراد على كل مستوى من مستويات الكنيسة
789370909,"In a nation guided by fairness and law, a person is innocent until proven guilty",Flag-Waving,في أمة تسترشد بالعدالة والقانون، يكون الشخص بريئًا حتى تثبت إدانته.
727569885,doesn’t ask “how high” when they say “jump.” Clearly,Loaded_Language,لا يسأل «كيف عالية» عندما يقولون «القفز». بوضوح
699142854,"a menace to the US, its allies and international security as a whole",Appeal_to_fear-prejudice,تهديد للولايات المتحدة وحلفائها والأمن الدولي ككل
695833178,"According to Loomer, she obtained the image from a source which shows that Paddock’s car first arrived September 25th",Appeal_to_Authority,وفقا لومر، حصلت على الصورة من مصدر، مما يدل على أن سيارة الحلبة وصلت لأول مرة 25 سبتمبر
999001033,a cracker state,Repetition,حالة التكسير
780414700,"quite literally, enough to make someone sick","Exaggeration,Minimisation",حرفيا تماما، بما فيه الكفاية لجعل شخص مريض
761968851,ADVANTAGE AMERICANS,Repetition,ميزة الأمريكيين
721406153,"If a college of judges in a matrimonial tribunal is not able to arrive at moral certitude regarding the nullity of a marriage after a careful and thorough examination of the petition of nullity, how can an individual priest be capable of making such a judgment having to do with the eternal salvation of the soul in question?",Causal_Oversimplification,إذا لم تتمكن كلية القضاة في محكمة الزوجية من التوصل إلى شهادة أخلاقية بشأن بطلان الزواج بعد فحص دقيق وشامل لالتماس البطلان، فكيف يمكن للكاهن الفردي أن يكون قادرًا على إصدار مثل هذا الحكم له علاقة بالخلاص الأبدي للروح في السؤال؟
999001619,excitedly spread,Loaded_Language,انتشر بحماس
788847916,innocent,"Name_Calling,Labeling",البريء
766942310,much ballyhooed,Loaded_Language,الكثير ballyhooed
716469423,"A team of experts have warned that huge seismic events, including volcanic eruptions, plunging global temperatures and destabilization of the Earth’s crust will become more common after worrying changes to the surface of the Sun were recorded",Appeal_to_Authority,حذر فريق من الخبراء من أن الأحداث الزلزالية الضخمة، بما في ذلك الانفجارات البركانية، وتراجع درجات الحرارة العالمية وزعزعة استقرار قشرة الأرض ستصبح أكثر شيوعًا بعد تسجيل تغييرات مقلقة على سطح الشمس
786527921,a “silent donation,Repetition,«تبرع صامت»
703821117,The answer: Helms lied,Causal_Oversimplification,الجواب: كذب هيلمز
707772906,feeding frenzy,Loaded_Language,جنون التغذية
765385479,bald-faced lies of governments,Loaded_Language,أكاذيب الحكومات ذات الوجه الأصلع
769752554,Trump Supporter,"Name_Calling,Labeling",مؤيد ترامب
999001619,Russians,"Name_Calling,Labeling",الروس
783702663,an explosive admission,Loaded_Language,قبول متفجر
786527921,Google bigwigs,"Name_Calling,Labeling",كبار الشخصيات في جوجل
701553469,the absurd attacks,Loaded_Language,الهجمات السخيفة
794141509,coordinated,Repetition,منسق
737194975,"Donald Trump has opened the door for more damage being done to the Second Amendment than any other president, Democrat or Republican, in our lifetime","Exaggeration,Minimisation",فتح دونالد ترامب الباب أمام المزيد من الضرر الذي لحق بالتعديل الثاني أكثر من أي رئيس آخر، ديمقراطي أو جمهوري، في حياتنا
777488669,through the fabric of human civilizations,Loaded_Language,من خلال نسيج الحضارات البشرية
783702663,"details conveniently ignored by Winters, Allen and Shea",Doubt,التفاصيل التي تم تجاهلها بسهولة من قبل وينترز وألين وشيا
778094905,to be thrown out the window,Loaded_Language,ليتم طردها من النافذة
999000894,invading,Loaded_Language,الغزو
783774960,Cussing and threatening,Loaded_Language,لعق وتهديد
739091070,it's good odds that it began with Obama holdovers ensconced in the governme,Appeal_to_Authority,من الاحتمالات الجيدة أنها بدأت مع حاملي أوباما المنكوبين في الحكومة.
706088110,aliens,Repetition,الأجانب
759468687,infidels,"Name_Calling,Labeling",كفار
999000599,just how evil and awful,Loaded_Language,فقط كيف الشر والفظيع
736231219,hateful organization,"Name_Calling,Labeling",منظمة بغيضة
770938827,small,"Exaggeration,Minimisation",صغير
706501640,could mutate and become untreatable,Repetition,يمكن أن تتحول وتصبح غير قابلة للعلاج
783702663,the explosive story,Loaded_Language,قصة متفجرة
759337941,Color me skeptical,Loaded_Language,لون لي متشكك
777488669,Modern secularized society,"Name_Calling,Labeling",المجتمع العلماني الحديث
761955563,"expose the Islamists fro who and what they are and what Islam's founder not only taught them, but modeled for them",Black-and-White_Fallacy,فضح الإسلاميين لمن هم وما هم وما هو مؤسس الإسلام لم يعلمهم فحسب، بل على غرار لهم
999001621,jailed former Trump campaign manager,"Name_Calling,Labeling",مدير حملة ترامب السابق المسجون
783702663,intrinsically disordered homosexual bishops and priests,"Name_Calling,Labeling",الأساقفة والكهنة المثليين جنسياً مضطرين جوهريًا
776049384,#StopTheSynod,Slogans,#StopTheSynod
762200179,our,Flag-Waving,لنا
737194975,NO,Loaded_Language,كلا
724791253,ridiculous exercise in virtue-signaling,Loaded_Language,تمرين مثير للسخرية في إشارات افتراضية
773520636,corrupt government,"Name_Calling,Labeling",الحكومة الفاسدة
771546417,signed by Donald Trump himself,Repetition,موقعة من قبل دونالد ترامب نفسه
999000142,What was even more amazing,"Exaggeration,Minimisation",ما كان أكثر روعة
783702663,encouraged the wolves to continue to tear apart the sheep,Loaded_Language,شجع الذئاب على الاستمرار في تمزيق الأغنام
776368676,to stop the will of We the People,Flag-Waving,لوقف إرادة نحن الشعب
795693029,the strongest,"Exaggeration,Minimisation",الأقوى
999000125,"The message they were trying to send with the event was opposite to the jokes he was making, and using people’s ethnicity as the crux of his jokes could be funny but still offensive...He definitely wasn’t the most crass comedian I’ve ever heard but for the event it was inappropriate",Doubt,كانت الرسالة التي كانوا يحاولون إرسالها مع الحدث عكس النكات التي كان يلقي بها، واستخدام عرق الناس كجوهر نكاته يمكن أن يكون مضحكا ولكن لا يزال مسيئا... هو بالتأكيد لم يكن الممثل الكوميدي الأكثر قسوة سمعت من أي وقت مضى ولكن لهذا الحدث كان غير مناسب
755814432,How did that work in Libya?,Doubt,كيف عمل ذلك في ليبيا؟
776049384,eerily,Loaded_Language,بشكل مخيف
703821117,"unelected, right-wing, pro-U.S. military general","Name_Calling,Labeling",جنرال عسكري غير منتخب، يميني، موالي للولايات المتحدة
729578579,"I am the pope, I do not need to give reasons for any of my decisions.
I have decided that they have to leave and they have to leave.”",Appeal_to_Authority,"أنا البابا، لست بحاجة إلى إعطاء أسباب لأي من قراراتي.
لقد قررت أن عليهم المغادرة وعليهم المغادرة»."
759468687,the religious tapestry of American life,Loaded_Language,النسيج الديني للحياة الأمريكية
761969038,mysterious memos,Loaded_Language,مذكرات غامضة
757713354,roll over and be good,Loaded_Language,تتدحرج وتكون جيدة
771546417,b***h,Loaded_Language,ب***ح
770156173,very eccentric but not stupid,"Name_Calling,Labeling",غريب الأطوار للغاية ولكن ليس غبيًا
785331076,innocent,Repetition,البريء
708071969,black death,"Name_Calling,Labeling",الموت الأسود
999001032,the moderates,"Name_Calling,Labeling",المعتدلون
738447109,"a lot of us can just shout out, “What are you thinking?” as President Donald Trump brings CIA Director Mike Pompeo, a man that blasted the likes of Edward Snowden for revealing the crimes of our government, to the State Department and installs Gina Haspel in the position of head of the Central Intelligence Agency",Doubt,الكثير منا يمكن أن يصرخ فقط، «ما الذي تفكر فيه؟» بينما يجلب الرئيس دونالد ترامب مدير وكالة المخابرات المركزية مايك بومبيو، الرجل الذي انتقد أمثال إدوارد سنودن لكشفه جرائم حكومتنا، إلى وزارة الخارجية ويركب جينا هاسبيل في منصب رئيس وكالة الاستخبارات المركزية
789121265,complete FRAUD,Loaded_Language,الاحتيال الكامل
787668628,"and if six years ago she told the therapist four men and says two men now, that suggests that her memory of the event may be suspect",Doubt,وإذا كانت قبل ست سنوات أخبرت المعالج أربعة رجال وتقول رجلين الآن، فهذا يشير إلى أن ذاكرتها عن الحدث قد تكون مشبوهة.
708487008,prepare for a black death attack,Appeal_to_fear-prejudice,الاستعداد لهجوم الموت الأسود
789615291,"Her own details of the event don’t jibe (Four boys or three?
One girl or two",Doubt,"تفاصيلها الخاصة عن الحدث لا jibe (أربعة أولاد أو ثلاثة؟
فتاة واحدة أو اثنتين"
788173482,unaccountable Deep State operatives,"Name_Calling,Labeling",عملاء الدولة العميقة غير الخاضعين للمساءلة
795693029,our country,Flag-Waving,بلدنا
778664280,scandalized,Loaded_Language,فضيحة
752287274,bitter dispute,Loaded_Language,نزاع مرير
736231219,"your time is up, your world is through.""","Exaggeration,Minimisation",لقد انتهى وقتك، عالمك قد انتهى».
790677230,sham,Loaded_Language,مزيف
763260610,one of their brethren was being brutalized,Loaded_Language,كان أحد إخوانهم يتعرض للوحشية.
761546223,my curriculum,Repetition,مناهجي
790720480,is being ripped apart,Loaded_Language,يتم تمزيقه
731762731,"If I don’t expect the Catholic Church to do anything, then I won’t be too disappointed when they don’t do anything",Causal_Oversimplification,إذا كنت لا أتوقع أن تفعل الكنيسة الكاثوليكية أي شيء، فلن أشعر بخيبة أمل كبيرة عندما لا يفعلون أي شيء.
776049384,infamous,Repetition,سيئة السمعة
773748383,ghost guns,"Name_Calling,Labeling",البنادق الأشباح
782149032,"News of what happened there was embarrassing to the Muslim community in the U.S., and making Islam look good seems to be the top priority of law enforcement officials",Causal_Oversimplification,أخبار ما حدث هناك كانت محرجة للجالية المسلمة في الولايات المتحدة، ويبدو أن جعل الإسلام يبدو جيدًا هو الأولوية القصوى لمسؤولي إنفاذ القانون
778664280,gay lifestyle,"Name_Calling,Labeling",أسلوب حياة مثلي
730246508,"And quite frankly there’s a special place in hell for those people, and my wish is that it comes very soon.”",Loaded_Language,وبصراحة تامة هناك مكان خاص في الجحيم لهؤلاء الناس، وأمنيتي هي أن يأتي قريبا جدا».
759478604,"sooner or later, they will die",Appeal_to_fear-prejudice,عاجلاً أم آجلاً، سوف يموتون
776345502,his 17 Angry Democrats that are doing his dirty work are a disgrace to USA,Flag-Waving,له 17 الديمقراطيين الغاضبين الذين يقومون بعمله القذر هي عار على الولايات المتحدة الأمريكية
782149225,Allah willing,Loaded_Language,إنشاء الله
111111111,"a very, very different",Repetition,مختلف جدا جدا
773937361,toxic,Loaded_Language,سام
704856340,"Sadly, the picture emerging is one that includes a shocking amount of evidence pointing towards a classic deep state false flag operation",Doubt,للأسف، الصورة الناشئة هي تلك التي تتضمن كمية صادمة من الأدلة التي تشير إلى عملية علم كاذبة كلاسيكية عميقة.
776368676,totally conflicted,"Exaggeration,Minimisation",متضاربة تمامًا
738361208,The move creates some big questions about both the administration’s foreign policy ambitions as well as the president’s relationship with the deep state,Doubt,تخلق هذه الخطوة بعض الأسئلة الكبيرة حول طموحات السياسة الخارجية للإدارة وكذلك علاقة الرئيس بالدولة العميقة.
788273361,"Democrats, they do pick their “victims” well, don’t they?",Loaded_Language,الديمقراطيون، إنهم يختارون «ضحاياهم» بشكل جيد، أليس كذلك؟
