id,text_span,label,Arabic
729578579,"nonsense, propaganda",Loaded_Language,هراء، دعاية
729578579,Not that anyone in Rome was trying very hard,Doubt,لا يعني ذلك أن أي شخص في روما كان يحاول بجد.
729578579,slander and calumny,Loaded_Language,الافتراء والفظاه
729578579,horrors,Loaded_Language,أهوال
729578579,professional confidence trickster,"Name_Calling,Labeling",محتال الثقة المهنية
729578579,"They warn that the general loss of trust in institutions leads to a general state of chaos, in which laws on the books matter little as citizens turn to their last resort of protecting themselves and their own families",Appeal_to_fear-prejudice,يحذرون من أن الفقدان العام للثقة في المؤسسات يؤدي إلى حالة عامة من الفوضى، حيث لا تهم القوانين المتعلقة بالكتب إلا القليل حيث يلجأ المواطنون إلى الملاذ الأخير لحماية أنفسهم وأسرهم.
729578579,one of the great confidence scams,Loaded_Language,واحدة من الحيل الثقة العظيمة
729578579,intrinsically disordered,Loaded_Language,اضطراب جوهري
729578579,hysterical nonsense,Loaded_Language,هراء هستيري
729578579,so many lobbies,Thought-terminating_Cliches,الكثير من اللوبيات
729578579,cool and hip people,"Name_Calling,Labeling",الناس بارد وورك
729578579,for the strong-of-stomach,Loaded_Language,من أجل المعدة القوية
729578579,who am I to judge him?,Thought-terminating_Cliches,من أنا لأحكم عليه؟
729578579,"the accusations are, after all, still lies, and that there’s still “no evidence” against Barros…?",Doubt,الاتهامات، بعد كل شيء، لا تزال أكاذيب، وأنه لا يوجد حتى الآن «أي دليل» ضد باروس...؟
729578579,papal apologists,"Name_Calling,Labeling",المعتذرون البابويون
729578579,No evidence.”,Thought-terminating_Cliches,لا يوجد دليل».
729578579,Who am I to judge,Thought-terminating_Cliches,من أنا لأحكم
729578579,flagrant,Loaded_Language,فاضح
729578579,lie big and lie brazenly,"Exaggeration,Minimisation",كذبة كبيرة وكذب بوقاحة
729578579,A virtuoso performance-liar,"Name_Calling,Labeling",كاذب أداء موهوب
729578579,mastery,Loaded_Language,تمكن
729578579,blatant and enormous lie,Loaded_Language,كذبة صارخة وهائلة
729578579,thoroughly vetted,Loaded_Language,تم فحصها بدقة
729578579,duly rewarded,Loaded_Language,مكافأة على النحو الواجب
729578579,That is a danger,Appeal_to_fear-prejudice,هذا خطر.
729578579,in his hands,Repetition,في يديه
729578579,violently opposed,Loaded_Language,معارضة بعنف
729578579,under his thumb,Loaded_Language,تحت إبهامه
729578579,pain,Loaded_Language,ألم
729578579,"We cool and hip people don’t hate gays, do we?”",Doubt,نحن نهدأ ونقوم بالناس لا يكرهون المثليين، أليس كذلك؟»
729578579,secular journalists,Repetition,صحفيون علمانيون
729578579,his good friend Bishop Juan Barros?,"Name_Calling,Labeling",صديقه العزيز الأسقف خوان باروس؟
729578579,the convicted sex-predator Karadima,"Name_Calling,Labeling",المفترس الجنسي المدان كاراديما
729578579,"Lie big, lie often, and when caught, keep lying",Thought-terminating_Cliches,استلقي كبيرًا، وكذب كثيرًا، وعندما يتم القبض عليه، استمر في الكذب
729578579,It also calls into question his stated empathy with abuse survivors,Doubt,كما أنه يشكك في تعاطفه المعلن مع الناجين من سوء المعاملة.
729578579,"I am the pope, I do not need to give reasons for any of my decisions.
I have decided that they have to leave and they have to leave.”",Appeal_to_Authority,"أنا البابا، لست بحاجة إلى إعطاء أسباب لأي من قراراتي.
لقد قررت أن عليهم المغادرة وعليهم المغادرة»."
729578579,secular reporters,"Name_Calling,Labeling",المراسلين العلمانيين
729578579,predatory homosexual,"Name_Calling,Labeling",مثلي الجنس المفترس
729578579,had apologised-except-not-really,Loaded_Language,اعتذرت - باستثناء - ليس حقًا
729578579,dropped the bomb,Loaded_Language,أسقطت القنبلة
729581752,but scientists aren’t worried,Thought-terminating_Cliches,لكن العلماء ليسوا قلقين
729581752,researchers say it will have very little effect on the overall global warming trend that mankind has created for itself,Appeal_to_Authority,يقول الباحثون أنه سيكون له تأثير ضئيل للغاية على اتجاه الاحترار العالمي العام الذي خلقته البشرية لنفسها.
729651527,"However, he said any Jewish students thinking of being involved in student politics or activism “will have encounters that are profoundly disturbing and unpleasant",Appeal_to_fear-prejudice,بيد انه قال ان اى طالب يهودى يفكر فى المشاركة فى السياسة الطلابية او النشاط «سيكون له لقاءات مزعجة للغاية وغير سارة.
729651527,"He said McGill is not alone in this respect, as this is a continent-wide phenomenon within student politics","Whataboutism,Straw_Men,Red_Herring",وقال إن ماكجيل ليس وحده في هذا الصدد، لأن هذه ظاهرة على مستوى القارة داخل السياسة الطلابية.
729651527,layers of corruption,Loaded_Language,طبقات الفساد
729651527,there is absolutely no place,"Exaggeration,Minimisation",لا يوجد مكان على الإطلاق
729651527,alleging “layers of corruption” within the student government and favouritism in appointing board members,Doubt,مدعيا «طبقات من الفساد» داخل الحكومة الطلابية والمحاباة في تعيين أعضاء مجلس الإدارة
729651527,punch a zionist,Slogans,لكمة صهيونية
729668796,outrageous,Loaded_Language,شائن
729668796,openly Christian,Flag-Waving,مسيحي بشكل علني
729668796,America First,Slogans,أمريكا فيرست
729668796,"For us, Hungary is first",Slogans,بالنسبة لنا، المجر هي الأولى
729668796,"For us, Hungary is first",Flag-Waving,بالنسبة لنا، المجر هي الأولى
729668796,Hungary First,Slogans,المجر أولاً
729668796,Christian Identity of Europe,Flag-Waving,الهوية المسيحية لأوروبا
729668796,"For us, Hungary is first",Repetition,بالنسبة لنا، المجر هي الأولى
729668796,"Hungary will not become an immigrant country, it has never admitted and will never admit illegal immigrants",Flag-Waving,لن تصبح المجر دولة مهاجرة، ولم تعترف أبدًا ولن تقبل المهاجرين غير الشرعيين
729668796,Hungary First,Flag-Waving,المجر أولاً
729668796,the threat of terrorism becomes an everyday regularity,Appeal_to_fear-prejudice,يصبح خطر الإرهاب انتظامًا يوميًا
729668796,well done,Thought-terminating_Cliches,أحسنت
729668796,"one cannot allow such an influx into the country, or all you are asking for is the judgments God warned about in Deuteronomy 28",Black-and-White_Fallacy,لا يمكن للمرء أن يسمح بمثل هذا التدفق إلى البلاد، أو كل ما تطلبه هو الأحكام التي حذر منها الله في سفر التثنية 28
729668796,"Hungary will not become an immigrant country, it has never admitted and will never admit illegal immigrants.""",Loaded_Language,لن تصبح المجر دولة مهاجرة، ولم تعترف أبدًا ولن تقبل أبدًا المهاجرين غير الشرعيين».
729668796,America First,Flag-Waving,أمريكا فيرست
729668796,Christian identity of Hungary and Europe,Repetition,الهوية المسيحية للمجر وأوروبا
729668796,unacceptable and shocking,Loaded_Language,غير مقبول ومصادم
729668796,flood of antichrists,Loaded_Language,فيضان من معاداة المسيح
729668796,Hungary has never admitted and will never admit illegal immigrants,Repetition,لم تعترف المجر مطلقًا ولن تقبل أبدًا المهاجرين غير الشرعيين.
729668796,We will fight those who want to change the Christian identity of Hungary and Europe,Repetition,سنقاتل أولئك الذين يريدون تغيير الهوية المسيحية للمجر وأوروبا.
729668796,"Were the Ammonites and Moabites not kept out of the assembly of Israel because of their hatred of the people of God?
(Deuteronoy 23:3-6)",Black-and-White_Fallacy,"هل لم يتم إبعاد العمونيين والموابيين عن تجمع إسرائيل بسبب كراهيتهم لشعب الله؟
(Deuteronoy 23:3-6)"
729668796,"fight those who want to change the Christian Identity of Europe.""",Repetition,محاربة أولئك الذين يريدون تغيير الهوية المسيحية لأوروبا».
729668796,ordered all illegal Muslim invaders to get out of Hungary and never come back,Loaded_Language,أمر جميع الغزاة المسلمين غير الشرعيين بالخروج من المجر وعدم العودة
729668796,Muslim invaders,"Name_Calling,Labeling",الغزاة المسلمون
729668796,Muslim invaders,Repetition,الغزاة المسلمون
729668796,people with immigrant backgrounds have committed 27 major terrorist attacks in Europe,Appeal_to_fear-prejudice,أشخاص من أصول مهاجرة ارتكبوا 27 هجوما إرهابيا كبيرا في أوروبا
729670169,"sub-standard ""informal"" homes","Name_Calling,Labeling",منازل «غير رسمية» دون المستوى
729670169,cataclysmic damage,Loaded_Language,الأضرار الكارثية
729940206,"Sociology.
You really don't need to know anything",Doubt,"علم الاجتماع.
أنت حقا لا تحتاج إلى معرفة أي شيء"
729940206,absolute ignorance,"Exaggeration,Minimisation",الجهل المطلق
729940206,a toxic stew of racism and meaningless jargon,Loaded_Language,يخنة سامة من العنصرية والمصطلحات التي لا معنى لها
729940206,"the age of, ""My truth","Name_Calling,Labeling",عصر، «حقيقتي
729940206,"The professor, who has a PhD in philosophy...
Of course she does",Doubt,"أستاذ حاصل على درجة الدكتوراه في الفلسفة...
بالطبع هي تفعل"
729940206,my truth,Repetition,حقيقتي
729940206,Sociology helped generate a whole range of fake new academic subjects while corrupting existing ones into a toxic stew of racism and meaningless jargon,Doubt,ساعد علم الاجتماع في توليد مجموعة كاملة من المواد الأكاديمية الجديدة المزيفة مع إفساد المواد الموجودة في الحساء السام من العنصرية والمصطلحات التي لا معنى لها.
729940206,corrupting,Loaded_Language,إفساد
729940206,You really don't need to know anything,Thought-terminating_Cliches,أنت حقا لا تحتاج إلى معرفة أي شيء
729940206,a perfect storm of sociology stupidity,Loaded_Language,عاصفة مثالية من غباء علم الاجتماع
729940206,shocked,Loaded_Language,صدمت
730019938,white,"Whataboutism,Straw_Men,Red_Herring",أبيض
730019938,a black gunman shooting two white cops,"Whataboutism,Straw_Men,Red_Herring",مسلح أسود يطلق النار على شرطيين أبيضين
730019938,"I can't think of anything less irrelevant than a black gunman shooting two white cops--after five years of the ""Blacks Lives Matter"" movement",Loaded_Language,لا أستطيع التفكير في أي شيء أقل أهمية من مسلح أسود أطلق النار على شرطيين أبيضين - بعد خمس سنوات من حركة «حياة السود مهمة».
730149656,Crime Stopper,"Name_Calling,Labeling",سدادة الجريمة
730149656,‘Cause they’re under the curse of God for having rejected the Lord Jesus Christ.”,Causal_Oversimplification,لأنهم تحت لعنة الله لرفضهم الرب يسوع المسيح».
730149656,"“David Duke, a man to believe in!”",Slogans,«ديفيد ديوك، رجل يؤمن به!»
730149656,“We are Hamas”,Slogans,«نحن حماس»
730149656,greatest leader in modern Western history,"Name_Calling,Labeling",أعظم قائد في التاريخ الغربي الحديث
730149656,the American public,Flag-Waving,الجمهور الأمريكي
730149656,documented threat to national security,Appeal_to_fear-prejudice,تهديد موثق للأمن القومي
730149656,"If the board members of Crime Stoppers and Citizens’ Crime Watch do not wish to be associated with anti-Semitism or white supremacism or Hamas or Holocaust denial or Steve Anderson or David Duke or Louis Farrakhan, then they must cut ties with Sofian Zakkout",Black-and-White_Fallacy,إذا لم يرغب أعضاء مجلس إدارة سدادات الجريمة و Crime Watch في الارتباط بمعاداة السامية أو التفوق الأبيض أو إنكار حماس أو الهولوكوست أو ستيف أندرسون أو ديفيد ديوك أو لويس فراخان، فيجب عليهم قطع العلاقات مع سفيان زكوت
730149656,“Let’s go Hamas.”,Slogans,«لنذهب إلى حماس».
730149656,Satan,Repetition,إبليس
730149656,making the claim that Jews have experienced such abuse because they have somehow been cursed,Causal_Oversimplification,مما يجعل الادعاء بأن اليهود قد تعرضوا لمثل هذه الإساءة لأنهم لعنوا بطريقة أو بأخرى
730149656,monkeys and pigs,"Name_Calling,Labeling",القرود والخنازير
730149656,obscene travesty,Loaded_Language,مهزلة فاحشة
730149656,incredibly offensive,Loaded_Language,هجومية بشكل
730149656,Satan,Repetition,إبليس
730149656,Satan,Repetition,إبليس
730149656,even mass murder,Loaded_Language,حتى القتل الجماعي
730149656,venomous,Loaded_Language,سام
730149656,hate,Loaded_Language,كره
730149656,Satan,Repetition,إبليس
730222442,is tumbling chaotically as the result of a violent collision,Loaded_Language,يتراجع بشكل فوضوي نتيجة تصادم عنيف
730222442,its topsy-turvy spin,Repetition,تدور topsy-turvy
730237078,a greatest distance from Earth than any in the history of mankind,"Exaggeration,Minimisation",أكبر مسافة من الأرض أكثر من أي في تاريخ البشرية
730237078,gorgeously detailed eye candy,Loaded_Language,حلوى عين مفصلة بشكل رائع
730237078,record-breaking,Loaded_Language,تحطيم الأرقام القياسية
730237078,farther from Earth than any spacecraft in history,"Exaggeration,Minimisation",أبعد عن الأرض من أي مركبة فضائية في التاريخ
730237078,fastest spacecraft ever launched,"Exaggeration,Minimisation",أسرع مركبة فضائية تم إطلاقها على الإطلاق
730237078,fancy image-gathering hardware,Loaded_Language,أجهزة جمع الصور الهوى
730237078,a record-breaking,"Exaggeration,Minimisation",رقم قياسي
730237078,stunning,Loaded_Language,مذهل
730237078,"Yeah, it’s kind of crazy",Thought-terminating_Cliches,نعم، إنه نوع من الجنون
730268758,"principal in a cover-up,”","Name_Calling,Labeling",مدير في التستر،»
730268758,there were never any cases of clerical abuse in the entirety of the two-million-plus member Archdiocese of Buenos Aires,"Exaggeration,Minimisation",لم تكن هناك أي حالات إساءة لل كتابية في مجمل أبرشية بوينس آيرس التي يزيد عددها عن مليوني عضو
730268758,"The whole of Latin America, including Argentina, was well aware of what was happening","Exaggeration,Minimisation","و كانت أمريكا اللاتينية بأكملها, بما في ذلك الأرجنتين, تدرك جيدا ما يحدث."
730268758,begging the Pope,Loaded_Language,توسل البابا
730268758,violating his seal of Confession with Karadima,Loaded_Language,منتهكة ختم اعترافه مع كاراديما
730268758,scandal of epic proportions.”,Loaded_Language,فضيحة ذات أبعاد ملحمية».
730268758,a “classic” move of his,Loaded_Language,خطوة «كلاسيكية» له
730268758,classic Bergoglio,"Name_Calling,Labeling",كلاسيك بيرغوغليو
730268758,"predator priests,”","Name_Calling,Labeling",الكهنة المفترسين،»
730268758,sexual predators,"Name_Calling,Labeling",الحيوانات المفترسة الجنسية
730268758,principal in a cover-up’,"Name_Calling,Labeling",مدير في التستر
730268758,extremely dangerous,Repetition,خطير للغاية
730268758,slander,Loaded_Language,افتراء
730268758,"predator priest,”",Repetition,كاهن مفترس»
730268758,infamous Chilean priest abuser,"Name_Calling,Labeling",المسيء الكاهن التشيلي سيئ السمعة
730268758,to be haunting this papacy,Loaded_Language,أن تطارد هذه البابوية
730268758,predators,Loaded_Language,الحيوانات المفترسة
730268758,"Well if the Pope is not going to intervene and impose zero tolerance, why should I","Bandwagon,Reductio_ad_hitlerum",حسنًا، إذا لم يتدخل البابا ويفرض عدم التسامح مطلقًا، فلماذا يجب علي؟
730268758,calumny,"Name_Calling,Labeling",فالوني
730268758,incredibly frustrated,Loaded_Language,محبط للغاية
730268758,"grooming gang, a predator priest",Loaded_Language,عصابة الاستمالة، كاهن مفترس
730268758,heinous,Loaded_Language,شنيع
730268758,sexual predators,Loaded_Language,الحيوانات المفترسة الجنسية
730268758,"a grooming gang, a predator priest","Name_Calling,Labeling",عصابة الاستمالة، كاهن مفترس
730389374,"What outcome would justify another U.S. war in a region where all the previous wars in this century have left us bleeding, bankrupt, divided and disillusioned?",Flag-Waving,ما هي النتيجة التي تبرر حرباً أمريكية أخرى في منطقة تركتنا فيها جميع الحروب السابقة في هذا القرن نزف، وأفلاس، ومنقسم، وخيبة أمل؟
730389374,Has President Trump thought through where we are going with this deepening commitment in Syria,Doubt,هل فكر الرئيس ترامب في ما نحن ذاهبون إليه بهذا الالتزام المتعمق في سوريا؟
730389374,"When he was running , Donald Trump seemed to understand this",Doubt,عندما كان يركض، بدا أن دونالد ترامب يفهم هذا
730389374,"bleeding, bankrupt, divided and disillusioned?",Loaded_Language,نزيف، مفلس، مقسمة وخيبة أمل؟
730389374,"active diplomacy, not military action",Black-and-White_Fallacy,الدبلوماسية النشطة، وليس العمل العسكري
730389374,"lies"" and ""ridiculous""",Loaded_Language,أكاذيب «و» سخيفة»
730389374,bargaining chip,"Name_Calling,Labeling",رقاقة المساومة
730389374,"If you (Americans) are committed to countering Iran in the region, then you must do so in Syria--first.""",Flag-Waving,إذا كنت (الأمريكيون) ملتزمين بمكافحة إيران في المنطقة، فيجب عليك القيام بذلك في سوريا - أولاً».
730389374,monumental stupidity,Loaded_Language,غباء هائل
730389374,what would be the U.S. vital interest?,Flag-Waving,ماذا ستكون مصلحة الولايات المتحدة الحيوية؟
730389374,Erdogan exploded,Loaded_Language,انفجار أردوغان
730559808,there is only one Catholic answer: No!,Black-and-White_Fallacy,هناك إجابة كاثوليكية واحدة فقط: لا!
730559808,"your addition “in individual cases” is absolutely worthless, it has no argumentative force",Loaded_Language,إضافتك «في الحالات الفردية» لا قيمة لها على الإطلاق، وليس لها قوة جدلية
730559808,"Why not, one could say, since the Church is ready to bless nearly everything on the earth?","Exaggeration,Minimisation",لماذا لا، يمكن للمرء أن يقول، لأن الكنيسة مستعدة لبارك كل شيء تقريبا على الأرض؟
730559808,"only then when there is a blessing upon a cause or a project, will something good come out of it",Black-and-White_Fallacy,عندها فقط عندما تكون هناك نعمة على قضية أو مشروع، سيخرج منه شيء جيد
730559808,"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense",Black-and-White_Fallacy,وهذا يعني أنه لا يمكن للمرء أن يكرس بيت دعارة، ولا يمكن للمرء أن يبارك معسكر اعتقال أو أسلحة لم يتم رسمها صراحة للصيد أو للدفاع المشروع عن النفس.
730559808,"one may not bless a relationship which is sinful; [one may not bless] the mafia; no blessing for organizations or institutions which promote or procure abortions or which propagate ideologies which are against the Faith, antisemitic contents, or other forms of racist thought","Bandwagon,Reductio_ad_hitlerum",لا يجوز للمرء أن يبارك علاقة خاطئة؛ [لا يجوز للمرء أن يبارك] المافيا؛ لا نعمة للمنظمات أو المؤسسات التي تروج للإجهاض أو تشتريه أو تنشر إيديولوجيات تتعارض مع الإيمان أو المحتويات المعادية للسامية أو غيرها من أشكال الفكر العنصري
730559808,"I am sure there are many many others, too, who think alike, but whom I do not know","Bandwagon,Reductio_ad_hitlerum",أنا متأكد من أن هناك العديد من الآخرين، أيضا، الذين يفكرون على حد سواء، ولكن الذين لا أعرفهم
730559808,"but if one dares something, one might win, but one also can perish",Appeal_to_fear-prejudice,ولكن إذا تجرأ المرء على شيء ما، فقد يفوز المرء، ولكن يمكن للمرء أيضًا أن يهلك
730559808,This position which is really simple and easily to be understood,Thought-terminating_Cliches,هذا الموقف بسيط حقًا ويسهل فهمه.
730559808,there is only one Catholic answer: No!,Black-and-White_Fallacy,هناك إجابة كاثوليكية واحدة فقط: لا!
730559808,"To contradict two popes – whom the Church has already “beatified” the one and “canonized” the other – so shortly after their deaths, and in such a radical and open manner, probably has never happened before in the Church's history","Exaggeration,Minimisation","على عكس اثنين من الباباوات - الذين قامت الكنيسة بالفعل «بتطويب» أحدهما و «تطويب» الآخر - بعد وقت قصير من وفاتهم, وبطريقة راديكالية ومفتوحة, ربما لم يحدث من قبل في تاريخ الكنيسة."
730559808,"Isaiah says that such people draw unto them God's punishment, with thick cords!",Appeal_to_Authority,يقول إشعياء إن هؤلاء الناس يرسمون إليهم عقاب الله بأسلاك سميكة!
730559808,"but if one dares something, one might win, but one also can perish",Loaded_Language,ولكن إذا تجرأ المرء على شيء ما، فقد يفوز المرء، ولكن يمكن للمرء أيضًا أن يهلك
730559808,"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it",Causal_Oversimplification,إن البركة تعني دائمًا أن شيئًا ما سيزدهر، لأنه عندها فقط عندما تكون هناك نعمة على قضية أو مشروع، سيخرج منه شيء جيد
730559808,"know.
Dear Cardinal Marx and dear Bishop Bode, there is only one Catholic answer: No!
And your addition “in individual cases” is absolutely worthless, it has no argumentative force",Repetition,"تعرف.
عزيزي الكاردينال مارك والأسقف العزيز بودي، هناك إجابة كاثوليكية واحدة فقط: لا!
وإضافتك «في الحالات الفردية» لا قيمة لها على الإطلاق، وليس لها قوة جدلية"
730559808,"Isaiah says that such people draw unto them God's punishment, with thick cords",Appeal_to_fear-prejudice,يقول إشعياء إن هؤلاء الناس يرسمون إليهم عقاب الله بأسلاك سميكة
730559808,"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women",Causal_Oversimplification,إذا نظر المرء في هذه المسألة ويزن، يعلم المرء: لا يجوز للمرء أن يبارك اتحاد اثنين من الرجال المثليين أو النساء المثليات
730559808,"Why not, one could say, since the Church is ready to bless nearly everything on the earth?","Bandwagon,Reductio_ad_hitlerum",لماذا لا، يمكن للمرء أن يقول، لأن الكنيسة مستعدة لبارك كل شيء تقريبا على الأرض؟
730573740,the cardinal,Appeal_to_Authority,الكاردينال
730573740,this is an atrocity at a holy site,Loaded_Language,هذه فظيعة في موقع مقدس
730573740,"In dogmatic questions, there cannot be a plurality,”",Black-and-White_Fallacy,في الأسئلة العقائدية، لا يمكن أن يكون هناك تعددية»
730573740,"If a priest blesses a homosexual couple, then this is an atrocity at a holy site, namely, to approve of something that God does not approve of.”",Black-and-White_Fallacy,إذا كان الكاهن يبارك زوجين مثليين، فهذه فظيعة في موقع مقدس، أي الموافقة على شيء لا يوافق عليه الله».
730573740,would be an ‘atrocity’,Loaded_Language,سيكون «فظيعة»
730573740,suicidal modernization,"Name_Calling,Labeling",التحديث الانتحاري
730573740,he who lives in the state of mortal sin cannot receive Holy Communion.”,Black-and-White_Fallacy,الذي يعيش في حالة الخطيئة الفانية لا يمكن أن يحصل على الشركة المقدسة».
730573740,"The Commandments are an expression of the Love of God for us.
If we fulfill them, we are united with God.”",Black-and-White_Fallacy,"الوصايا هي تعبير عن محبة الله بالنسبة لنا.
إذا قمنا بتحقيقها، فنحن متحدون مع الله»."
730573740,the Sacraments have to be celebrated the way Christ Himself willed it when he instituted them,Appeal_to_Authority,يجب الاحتفال بالأسرار المقدسة بالطريقة التي أراد بها المسيح نفسه عندما أنشأها
730573740,"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions",Black-and-White_Fallacy,وقال إن هناك ماجيستيريوم واحد فقط، ولا يمكن لمؤتمرات الأساقفة أن تقرر سوى الأسئلة الرعوية
730573740,submissive change of the Church into a NGO for the embetterment of the this-worldly life conditions” is a “suicidal modernization” that denies mankind the Truth of God,Loaded_Language,التغيير الخاضع للكنيسة إلى منظمة غير حكومية لتحسين ظروف الحياة الدنيوية هذه» هو «تحديث انتحاري» يحرم البشرية من حقيقة الله.
730573740,theocentric humanism,"Name_Calling,Labeling",الإنسانية التيوسينية
730865684,skirted,Loaded_Language,منوّض
730865684,devastation,Loaded_Language,الدمار
730865684,barreled,Loaded_Language,ماسورة
731063195,amazing,Loaded_Language,مدهش
731063195,stunning,Loaded_Language,مذهل
731178960,"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case",Appeal_to_fear-prejudice,"سيؤدي فشل الحزام إلى دفع الولايات المتحدة على الفور تقريبًا إلى حالة من الذعر, ومن الجيد دائمًا أن تكون مستعدًا فقط في حالة"
731511020,breathe its dying gasps,Loaded_Language,تنفس صيحات الموت
731513824,it has “an enormous power.”,Loaded_Language,لديها «قوة هائلة».
731513824,"He sees himself in this in union with Pope Francis who himself says in his magisterial document Amoris Laetitia that “each person, independent of his sexual orientation, is to be respected in his dignity and welcomed with respect",Appeal_to_Authority,يرى نفسه في هذا الاتحاد مع البابا فرنسيس، الذي يقول هو نفسه في وثيقته القضائية أموروس لايتيتيا أن «كل شخص، بغض النظر عن توجهه الجنسي، يجب أن يحترم بكرامته ويرحب به باحترام
731513824,"Stütz also quotes in the article itself Father Franz Harant, “a pastoral worker in the field of marriage and the family” at the Ursulinenkirche in Linz.
Harant himself shows himself a supporter of blessings for homosexual couples, and he makes here an explicit reference to Amoris Laetitia",Appeal_to_Authority,"كما يقتبس Stütz في المقال نفسه الأب فرانز هارانت، «عامل رعوي في مجال الزواج والأسرة» في Ursulinenkirche في لينز.
يظهر هارانت نفسه مؤيدًا لبركات الأزواج المثليين، ويوضح هنا إشارة صريحة إلى أموريس لايتيتيا"
731762731,"If I don’t expect the Catholic Church to do anything, then I won’t be too disappointed when they don’t do anything",Causal_Oversimplification,إذا كنت لا أتوقع أن تفعل الكنيسة الكاثوليكية أي شيء، فلن أشعر بخيبة أمل كبيرة عندما لا يفعلون أي شيء.
731762731,he has set his expectations at rock bottom,Loaded_Language,لقد وضع توقعاته في الحضيض
731762731,notorious Chilean pedophile priest,"Name_Calling,Labeling",كاهن تشيلي سيئ السمعة
731762731,the church’s inertia on the issue,Doubt,الجمود للكنيسة حول هذه القضية
731762731,slander,Loaded_Language,افتراء
731762731,I’ve seen little that has changed,Doubt,لقد رأيت القليل الذي تغير
731762731,prayerful consideration”,Loaded_Language,الاعتبار الصلاة»
731762731,continues to be blind to what the church has done.”,Loaded_Language,لا يزال أعمى عما فعلته الكنيسة».
731927633,The West falls as it fails to see Europe being overrun,Appeal_to_fear-prejudice,يقع الغرب حيث يفشل في رؤية أوروبا يجري تجاوزها
731927633,increasingly vicious struggle,Loaded_Language,صراع شرس على نحو متزايد
731927633,unleashing immigration onto Europe,Loaded_Language,إطلاق العنان للهجرة إلى أوروبا
731927633,"the danger we face comes from the West, from politicians in Brussels, Berlin and Paris",Appeal_to_fear-prejudice,الخطر الذي نواجهه يأتي من الغرب، من السياسيين في بروكسل وبرلين وباريس
731927633,our worst nightmares can come true,Appeal_to_fear-prejudice,أسوأ كوابيسنا يمكن أن تتحقق
731927633,a direction different from ours,Flag-Waving,اتجاه مختلف عن اتجاهنا
731927633,Orban poses as a saviour of Europe's Christian nations,Flag-Waving,أوربان يقف كمنقذ للدول المسيحية في أوروبا
731927633,compared Orban unfavourably to both the Nazis and the Communists,"Bandwagon,Reductio_ad_hitlerum",مقارنة أوربان بشكل غير مؤات لكل من النازيين والشيوعيين
731927633,puppet master,"Name_Calling,Labeling",سيد الدمى
731927633,Stop Soros,Slogans,ستوب سوروس
731927633,Christianity is Europe's last hope,Flag-Waving,المسيحية هي الأمل الأخير لأوروبا
732154721,compared Orbán unfavourably to both the Nazis and the Communists,"Bandwagon,Reductio_ad_hitlerum",مقارنة أوربان بشكل غير مؤات لكل من النازيين والشيوعيين
732154721,foreigner meddling in his country’s affairs,"Name_Calling,Labeling",أجنبي يتدخل في شؤون بلاده
732154721,"Western Europe becomes saturated with Muslim occupants, Islamists would soon seek to stream in to his country from both Western Europe as well as from Islamic nations",Appeal_to_fear-prejudice,أوروبا الغربية تصبح مشبعة مع الشاغلين المسلمين، والإسلاميين سوف تسعى قريبا إلى التدفق إلى بلاده من كل من أوروبا الغربية وكذلك من الدول الإسلامية
732154721,“Christianity is Europe's last hope.”,Slogans,«المسيحية هي الأمل الأخير لأوروبا.»
732154721,Christianity is Europe’s last hope,Slogans,المسيحية هي الأمل الأخير لأوروبا
732154721,a funnel for anti-nationalist views,"Name_Calling,Labeling",قمع للآراء المعادية للقومية
732154721,"European nations which have encouraged migration have, “opened the way to the decline of Christian culture and the advance of Islam.”",Flag-Waving,الدول الأوروبية التي شجعت الهجرة، «فتحت الطريق أمام تراجع الثقافة المسيحية والتقدم في الإسلام».
732154721,“Christianity is Europe's last hope.”,Flag-Waving,«المسيحية هي الأمل الأخير لأوروبا.»
732154721,"the Islamic civilization, which always considers its vocation to convert Europe to what it calls the true faith",Appeal_to_fear-prejudice,الحضارة الإسلامية التي تعتبر دائما دعوتها لتحويل أوروبا إلى ما تسميه الإيمان الحقيقي
732154721,"Soros, 87, whose name was used in a tough anti-migrant bill","Name_Calling,Labeling",سوروس، 87 عاما، الذي استخدم اسمه في مشروع قانون صارم ضد المهاجرين
732610971,"Christianity is not Europe's ""last hope,"" it's the world's ""only hope.""",Flag-Waving,المسيحية ليست «الأمل الأخير» لأوروبا، إنها «الأمل الوحيد» في العالم.
732610971,public enemy,"Name_Calling,Labeling",العدو العام
732610971,direction different from ours,Flag-Waving,اتجاه مختلف عن اتجاهنا
732610971,as a savior of Europe’s Christian nations,Flag-Waving,كمنقذ للدول المسيحية في أوروبا
732610971,"“our worst nightmares can come true.
The West falls as it fails to see Europe being overrun.”",Appeal_to_fear-prejudice,"«أسوأ كوابيسنا يمكن أن تتحقق.
يقع الغرب حيث يفشل في رؤية أوروبا يجري اجتياحها»."
732610971,Muslim invaders,Repetition,الغزاة المسلمون
