id,text_span,label
700551604,"by seeking continued secrecy, it’s essentially an implicit acknowledgment of guilt",Causal_Oversimplification
700551604,because it knows that its assets and allies in the mainstream press will continue to come to its defense,Causal_Oversimplification
700551604,the CIA steadfastly kept secret from the American people,Flag-Waving
700551604,Every American owes it to himself to read that manual,Flag-Waving
700551604,to keep some of the CIA’s decades-old JFK’s related assassination records secret from the American people,Flag-Waving
700551604,lone nut former U.S. Marine communist,"Name_Calling,Labeling"
700551604,That would enable the CIA to blame the assassination on a communist,"Bandwagon,Reductio_ad_hitlerum"
700662577,crisis of epic proportions,"Exaggeration,Minimisation"
700662577,"the blurry picture feels like it’s worth a good deal more than 1,000 words.
It illuminates just a small sliver of the public health crisis",Loaded_Language
700662577,the post-apocalyptic ravaged territory,"Exaggeration,Minimisation"
700662577,The islands are grappling with,Loaded_Language
700662577,the power grid’s utter annihilation,"Exaggeration,Minimisation"
700662577,Crisis Of Epic Proportions,Loaded_Language
700662577,devastating,Loaded_Language
700662577,devastated,Loaded_Language
700662577,"The islands are grappling with physician shortages, Medicaid programs facing an impending funding cliff, and widespread disparities in Federal health programs—and that was before hurricane season",Appeal_to_fear-prejudice
700662577,but more can and should be done to help Americans impacted by these disasters,Flag-Waving
700662577,utter annihilation,Loaded_Language
700662577,looming crisis,Loaded_Language
701225819,hatemonger,"Name_Calling,Labeling"
701225819,Satan,Repetition
701225819,Satan,Repetition
701225819,grotesque,Loaded_Language
701225819,white supremacist icon,"Name_Calling,Labeling"
701225819,“Jewish Zionist Agent.”,"Name_Calling,Labeling"
701225819,venomous,Loaded_Language
701225819,Satan,Repetition
701225819,“Death to Israel”,Slogans
701225819,wicked and filth-ridden,"Name_Calling,Labeling"
701225819,grandson of a monkey and a pig,"Name_Calling,Labeling"
701225819,“monkeys and pigs.”,"Name_Calling,Labeling"
701225819,Ku Klux Klan,Appeal_to_fear-prejudice
701225819,enamored,Loaded_Language
701225819,"white nationalist plowed his car into a group of people who were protesting the rally, killing one",Appeal_to_fear-prejudice
701225819,Racist Jewish Supremacists,"Name_Calling,Labeling"
701225819,Destruction,Loaded_Language
701225819,wild,Loaded_Language
701225819,Satan,Repetition
701225819,absurd,Loaded_Language
701225819,the greatest leader in modern Western history,"Name_Calling,Labeling"
701225819,hatemongering,Loaded_Language
701225819,toxic hate,Loaded_Language
701225819,Grand Wizard of the Ku Klux Klan,"Name_Calling,Labeling"
701225819,"Dr.
David Duke Exposes the Real Racist Jewish Supremacists Who Orchestrate the Destruction of European Mankind…’",Appeal_to_fear-prejudice
701225819,Jewish extremists,"Name_Calling,Labeling"
701225819,a man to believe in!,Slogans
701225819,Arch Deceiver,"Name_Calling,Labeling"
699478811,point to Iran’s positioning itself for more aggressive military actions that could place U.S. forces in harm’s way,Appeal_to_fear-prejudice
699478811,"its aggressive, destabilizing, and unlawful behavior",Loaded_Language
699478811,unlawful behavior,Repetition
699478811,it tells us that we will soon have another North Korea on our hands,"Bandwagon,Reductio_ad_hitlerum"
699478811,They are a perfect match for each other,Thought-terminating_Cliches
699478811,putting the Revolutionary Guard in the terrorist lists with terrorist groups can be very costly to the United States and its military bases and forces in the region.”,Appeal_to_fear-prejudice
699478811,the stupidity of the American government,Loaded_Language
699478811,"The Iraqi branch of Iran’s terrorist proxy Hezbollah has vowed that once ISIS is defeated it will start killing Americans, as it has done before",Appeal_to_fear-prejudice
699478811,outlaw behavior,Loaded_Language
699478811,caught red-handed,Loaded_Language
699478811,They are a perfect match for each other,Causal_Oversimplification
699478811,to kick the can down the road as usual,Loaded_Language
699478811,"Thus, it is threatening U.S. forces and bases in the region",Appeal_to_fear-prejudice
699478811,"This will not only serve to bolster the Assad regime, but it also will strengthen Iran's ability to follow through on its threats to the U.S. and its allies, principally Israel",Appeal_to_fear-prejudice
699478811,To do otherwise would be foolish.”,Appeal_to_fear-prejudice
699478811,the Iranian regime’s “most threatening act”,Appeal_to_fear-prejudice
699478811,"it tells us that we will soon have another North Korea on our hands,”",Appeal_to_fear-prejudice
699478811,"“If it is wrong for North Korea to do this, why doesn’t that same mentality apply to Iran?
“","Bandwagon,Reductio_ad_hitlerum"
699478811,a modicum of sense,Loaded_Language
699478811,"""If we want to talk to North Korea now, the possible end for the nuclear deal with Iran would jeopardize the credibility of such treaties",Appeal_to_fear-prejudice
700387229,High Alert,Loaded_Language
700387229,“no one is safe”,Appeal_to_Authority
700387229,continuing to spread and worsen,Appeal_to_Authority
700387229,no one is safe,Appeal_to_Authority
700387229,no one is safe,Repetition
700387229,“no one is safe”,Repetition
700387229,No One Is Safe,Repetition
700387229,much more dangerous,Appeal_to_Authority
700387229,high alert,Loaded_Language
700387229,the number of cases is growing by the day,Appeal_to_Authority
700387229,safe and dignified,Appeal_to_Authority
700387229,incredibly,Loaded_Language
700387229,“It has been a long time since we have seen the plague in an urban environment,Appeal_to_Authority
700387229,no one in Madagascar is safe,Repetition
700387229,people in every place in society are catching the disease,Appeal_to_fear-prejudice
700387229,no one in Madagascar is safe,Appeal_to_fear-prejudice
701299732,the crisis in Madagascar had yet to peak,Appeal_to_Authority
701299732,the epidemic could still worsen,Appeal_to_Authority
701299732,If the treatment is not given in a very short period of time these people will end up dying,Appeal_to_Authority
701299732,“black death”,"Name_Calling,Labeling"
701299732,It’s Airborne,Appeal_to_fear-prejudice
701299732,Could Spread Rapidly,Appeal_to_fear-prejudice
701299732,sounding warnings that the disease is spreading rapidly,Appeal_to_fear-prejudice
701299732,sounded the alarm,Appeal_to_fear-prejudice
701299732,alarming warnings,Appeal_to_fear-prejudice
701299732,these people will end up dying,Appeal_to_fear-prejudice
701299732,“Black Death”,"Name_Calling,Labeling"
700461600,their dream of independence is all but dead,"Exaggeration,Minimisation"
700461600,"But what if the Baghdad regime of Haider al-Abadi does not agree?
What if the Quds Force does not go home to Iran and the Shiite militias that helped retake Kirkuk refuse to enlist in the Iraqi army?","Whataboutism,Straw_Men,Red_Herring"
700461600,"Do we accept that outcome, pack up and go home?
Or do we leave our forces in Syria and Iraq and defy any demand from Assad to vacate his country?",Black-and-White_Fallacy
700461600,apparently clueless to the presence of 800 U.S. troops in Niger,Doubt
700461600,Would the American people support such a war with U.S. troops?,Flag-Waving
700461600,"If we rely on the Kurds in Syria, we lose NATO ally Turkey",Black-and-White_Fallacy
700461600,"terrorist""","Name_Calling,Labeling"
700461600,And only one force in the region has the power to reverse the present outcome of Syria's civil war--the United States,Flag-Waving
700461600,"A failure by the United States to defend its allies or promote new political arrangements for (Syria and Iraq) will lead only to more war, the rise of new terrorist threats, and, ultimately, the necessity of more U.S.
intervention",Appeal_to_fear-prejudice
700461600,what if the,Doubt
700461600,What if,Doubt
700461600,Or do we leave our forces in Syria and Iraq and defy any demand from Assad to vacate his country?,Appeal_to_fear-prejudice
700461600,"secure, is that really a victory?",Doubt
700461600,"If we rely on the Kurds in Syria, we lose NATO ally Turkey, which regards Syria's Kurds as collaborators of the PKK in Turkey, which even the U.S. designates a terrorist organization",Appeal_to_fear-prejudice
700461600,interventionist Post,"Name_Calling,Labeling"
700461600,"If he crosses, he joins Bush II in the history books","Bandwagon,Reductio_ad_hitlerum"
699291100,sordid,Loaded_Language
699291100,Threatened,Repetition
699291100,threatened,Repetition
699291100,threatened,Repetition
699291100,threatened,Repetition
699291100,threatened,Repetition
699291100,threats,Repetition
699291100,largely ignored it,Loaded_Language
699291100,harsh position,Loaded_Language
699142854,the threat Iran constitutes to US national security and interests,Appeal_to_fear-prejudice
699142854,"a menace to the US, its allies and international security as a whole",Appeal_to_fear-prejudice
699142854,murderous regime,Loaded_Language
699142854,Iran’s long rap sheet of aggression against America,Flag-Waving
699142854,seizure and hostage crisis,Loaded_Language
699142854,Trump described Iran’s crimes and acts of war against America,Flag-Waving
699142854,sponsorship of terrorism,Appeal_to_fear-prejudice
699142854,"aggressive and illicit acts against the US, its interests and allies",Repetition
699142854,"Unfortunately, it is also likely, indeed, it is more likely, that his words will not be translated into policies to achieve these critical aims",Doubt
699142854,ugly public fight,Loaded_Language
699142854,the most outspoken supporter,"Name_Calling,Labeling"
699142854,the authoritarian theocrats,"Name_Calling,Labeling"
699142854,overarching hostility and aggression,Loaded_Language
699142854,It won’,Repetition
699142854,it won’t bring,Repetition
699142854,It won’t destroy,Repetition
699142854,deal won’t destroy,Repetition
699142854,"If they fail, the possibility Trump created will be lost, perhaps irrevocably",Causal_Oversimplification
698780559,they want the public to believe,Doubt
698780559,His mere existence appears to have been fabricated by the very authorities who are cramming lies down our throats about this massacre for the sake of political agendas,Doubt
698780559,mysteriously vanished into thin air,Doubt
698780559,Mysteriously Vanished Into Thin Air,Repetition
698780559,cramming lies down our throats,Loaded_Language
698780559,vanishing into thin air,Repetition
698780559,they desperately want us to believe,Doubt
697959084,Slowly but surely,Thought-terminating_Cliches
697959084,astonishing eyewitness report,Loaded_Language
697959084,"Keep in mind, this is all information that the police and the FBI has hidden",Doubt
697959084,"Keep in mind, this is all information that the police and the FBI has hidden from the American people",Flag-Waving
697959084,it is strikingly obvious that authorities have lied to the American people,Repetition
697959084,One can only speculate as to what the reasons for these lies actually are?,Doubt
697472447,What exactly do they want us to believe?,Doubt
697472447,There are obviously certain things that the FBI and other investigators seem intent on covering up,Doubt
697472447,so why change the narrative to make it even more unbelievable?,Doubt
697996062,less glamorous,"Name_Calling,Labeling"
697996062,you move closer to legalizing all illegals,"Exaggeration,Minimisation"
698092698,conspiracy theorists”,"Name_Calling,Labeling"
698092698,Are they for real,Repetition
698092698,"Further, the FBI insists there is no jihad motive, while saying they don’t know his motive",Doubt
698092698,That raised a number of question,Doubt
698092698,Are they for real?,Doubt
698092698,"Do the FBI and law enforcement think people won’t talk about it or speculate as to what happened?
Are they for real?",Doubt
698092698,contradicting a timeline they had offered earlier this week…,Doubt
698092698,These discrepancies on basic facts are feeding conspiracy theories,Doubt
698503276,fiasco,Loaded_Language
698503276,trying to clean up the mess,Loaded_Language
698503276,"reckless abandonment of facts in favor of ego and ideology""",Loaded_Language
698503276,lying to the American people.”,Flag-Waving
698503276,recklessly abandoned the facts,Repetition
698503276,The Obama administration lied to the American people,Repetition
698503276,This was another lie,Repetition
698503276,Obama administration lied about that too,Repetition
698503276,"the US Administration and Congress to consider the implications to the security of the US and its allies before taking any steps that might undermine the JCPOA, such as re-imposing sanctions on Iran lifted under the agreement.”",Appeal_to_fear-prejudice
698503276,disastrous nuclear deal,Loaded_Language
698503276,It was the Obama administration that recklessly abandoned the facts in pressing ahead with the deal,"Whataboutism,Straw_Men,Red_Herring"
698503276,Israel must be wiped out”,Slogans
698503276,shamelessly denied,Loaded_Language
698503276,let’s just kick the can down the road,Loaded_Language
698503276,phony agreements,Loaded_Language
698503276,North Korea’s actions over the last 23 years have proven that making concessions to a rogue regime in order to obtain denuclearization commitments is so dangerous that President Trump does not want to make the same mistake with Iran,Appeal_to_fear-prejudice
698503276,"Appeasement through phony deals with a rogue dictatorship does not work, as proven by the infamous Munich Pact signed by British and French Prime Ministers Neville Chamberlain and Edouard Daladier with German Chancellor Adolf Hitler seventy-nine years ago","Bandwagon,Reductio_ad_hitlerum"
698503276,phony deals,Loaded_Language
698719689,huge concern for many,"Bandwagon,Reductio_ad_hitlerum"
698719689,extremely,Loaded_Language
698719689,unprecedented,Loaded_Language
698719689,difficult at best,Loaded_Language
698719689,the likelihood that this disease will move to other more densely populated regions of the planet has become a huge concern for many,Appeal_to_fear-prejudice
698719689,making cures in underdeveloped regions of the globe difficult at best,Appeal_to_fear-prejudice
698719689,black death,"Name_Calling,Labeling"
698018235,"Any Jew who opposes the Occupation — or opposes Zionism itself — knows that feeling of being shunned from the places that are supposed to shelter and nurture you: families, synagogues, community centers, arts organizations,""",Appeal_to_fear-prejudice
698018235,"people who hate the existence of Jewish nationhood.
Not of Jewish nationhood itself","Bandwagon,Reductio_ad_hitlerum"
698018235,radical anti-Israel hate group,"Name_Calling,Labeling"
698018235,anti-Israel BDS hate group,"Name_Calling,Labeling"
698018235,accused Jews of drinking blood,Loaded_Language
698018235,anti-Semite,"Name_Calling,Labeling"
698018235,"EU no longer considers #Hamas a terrorist group.
Time for US to do same.""","Bandwagon,Reductio_ad_hitlerum"
698018235,anti-Israel,Repetition
698018235,go whine to the New York Times some more,Loaded_Language
698018235,burn crosses on their lawn,Loaded_Language
698018235,"EU no longer considers #Hamas a terrorist group.
Time for US to do same",Appeal_to_Authority
698018235,terrified,Loaded_Language
698018235,"If our Jewish institutions — particularly the American Jewish Historical Society — cannot accommodate dissent, and effectively exclude all Jewish anti-Zionists, then they have not only lost a rapidly growing Jewish population, but they have lost a key aspect of their Jewishness",Black-and-White_Fallacy
698018235,knapsack of entitled nonsense,Loaded_Language
698018235,whining,Loaded_Language
698018235,It's resistance to a propaganda campaign intended to attack the human rights of the Jewish people,"Bandwagon,Reductio_ad_hitlerum"
698018235,Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn,Black-and-White_Fallacy
697454736,while Francis does nothing,"Whataboutism,Straw_Men,Red_Herring"
697454736,"Mr. Ferrara, however, bases his critique upon an assumption that the “generous response” offered to God is a sin.
This, though, is not what AL is saying","Whataboutism,Straw_Men,Red_Herring"
697454736,"Pope Francis explains this again in AL 305 when he says “a small step, in the midst of great human limitations, can be more pleasing to God than a life which appears outwardly in order",Appeal_to_Authority
697454736,"With all due respect to Dr. Fastiggi, his argument and that of Buttiglione, that a “move away from sin” is what is pleasing to God, even if the moral norm is not adhered to, is sophistical",Doubt
697454736,A moral catastrophe is self-evidently underway and it is not possible honestly to deny its cause,Appeal_to_fear-prejudice
697454736,with an open heart and mind,Thought-terminating_Cliches
697454736,"with an open heart and mind, but above all with open eyes",Loaded_Language
697454736,"He mentions the Holy Father's letter to the Buenos Aires bishops, but he fails to take into account that the statement of those Argentine bishops can be interpreted in an orthodox way","Whataboutism,Straw_Men,Red_Herring"
697454736,"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases",Appeal_to_Authority
697454736,"Does Mr. Ferrara believe that the Catholic Church under Pope Francis is a “Leviathan Church” and not the Catholic Church?
If this is so, then it would suggest that Mr. Ferrara is refusing submission to the Roman Pontiff and communion with the members of the Church subject to him",Black-and-White_Fallacy
697454736,Dr. Fastiggi has succumbed to an unfortunate literal-mindedness,Loaded_Language
697454736,"demonstrate a pronounced lack of comprehension of pertinent ecclesiological and theological basics, and a rather embarrassing lack of rhetorical finesse",Loaded_Language
697454736,I respectfully suggest that Dr. Fastiggi’s comments evince a need for serious study and reflection before he ventures further opinions on this controversy in public,Doubt
697454736,Irony of ironies,Loaded_Language
697454736,foot soldiers of a Leviathan Church,"Name_Calling,Labeling"
697444415,series of shocking comments,Loaded_Language
697444415,Take note that what he means here is that people were being shot at from ground level rather than the 32nd floor of the hotel,"Whataboutism,Straw_Men,Red_Herring"
697444415,huge bombshell,Loaded_Language
697444415,we are not being told what actually happened that fateful night,Doubt
697444415,a huge bombshell in the ongoing investigation,Doubt
697063039,"As the days have become weeks, the weeks will become months, and survival will get more difficult",Thought-terminating_Cliches
697063039,a natural disaster of a magnitude not seen in over a century,"Exaggeration,Minimisation"
697063039,the unprecedented level of destruction,"Exaggeration,Minimisation"
697063039,the hurricane-ravaged island,"Name_Calling,Labeling"
697063039,wrath,Loaded_Language
697063039,devastated,Loaded_Language
697063039,we are doing everything possible to address the needs of the American citizens of Puerto Rico during this time of crisis,Flag-Waving
697063039,hurricane-ravaged,Loaded_Language
696694316,just around the corner”,Thought-terminating_Cliches
696694316,very dirty and unappealing water under the Catholic bridge,Loaded_Language
696694316,Who can read this without cringing at what we now know was about to happen,Loaded_Language
696694316,"Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it",Loaded_Language
696694316,"The idea of transubstantiation struck me as I read that document as possibly the strangest and most earth shattering thing I’d ever heard.
It shocked me out of a kind of swamp of intellectual worldliness; presenting the idea to my thirsty mind that there could indeed be fantastic realities far more wonderful than the banal and painfully uninteresting secularist worldview I had been taught to accept.
It was as though someone had plausibly told me that, yes, there were fairies and magical kingdoms in real life, “just around the corner”",Loaded_Language
696694316,it was outright wicked,Loaded_Language
696694316,this sacramental reality that was about to be catastrophically obscured,Loaded_Language
696694316,"…it is not allowable to emphasize what is called the “communal” Mass to the disparagement of Masses celebrated in private, or to exaggerate the element of sacramental sign as if the symbolism, which all certainly admit in the Eucharist, expresses fully and exhausts completely the mode of Christ’s presence in this sacrament",Black-and-White_Fallacy
696694316,"Nor is it allowable to discuss the mystery of transubstantiation without mentioning what the Council of Trent stated about the marvelous conversion of the whole substance of the bread into the Body and of the whole substance of the wine into the Blood of Christ, speaking rather only of what is called “transignification” and “transfiguration,”",Black-and-White_Fallacy
696694316,"We know it is demonically inspired because their hatred is for Christ Himself in the first place and for anyone who loves and wants to serve Him second.
They are men who refuse to bend the knee before the God whom they will not serve",Appeal_to_fear-prejudice
696694316,The demonic forces we know are the driving force behind this supreme moment of heresy and destruction aren’t really looking at the undermining of marriage as their primary goal; they want to get at the Eucharist,"Bandwagon,Reductio_ad_hitlerum"
696694316,is demonically brilliant,Loaded_Language
696694316,will be ruling embattled islands of Catholicism in a poisoned sea of systematic heresy and desecration,Loaded_Language
696694316,"But whatever its flaws, Mysterium Fidei is the one I found, and I’m convinced it wasn’t an accident",Thought-terminating_Cliches
696694316,pernicious nonsense,Loaded_Language
696694316,"If the Mass were ever reduced in our minds to being merely a commemorative meal and the priest as only a community leader or functionary, then the celibacy of the Catholic Priesthood might seem extravagant",Black-and-White_Fallacy
696694316,"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall",Appeal_to_fear-prejudice
696264594,anti-Israel BDS hate group,"Name_Calling,Labeling"
696264594,accused Jews of drinking blood,Loaded_Language
696264594,"EU no longer considers #Hamas a terrorist group.
Time for US to do same.""","Bandwagon,Reductio_ad_hitlerum"
696264594,Holocaust Syndrome” of entitlement,Loaded_Language
696264594,Hezbollah as “an armed-resistance movement”,"Name_Calling,Labeling"
696264594,an anti-Israel,Repetition
696264594,Its perversion,Loaded_Language
696264594,accused Jews of drinking blood,Loaded_Language
696264594,"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews",Appeal_to_fear-prejudice
696264594,"Zionism does not only dispossess Palestinians, but it also dispossesses in a very sophisticated way, non-white Jews.
Being Jewish is highly identified with being white because of Zionism",Flag-Waving
696264594,simmer,Loaded_Language
696264594,We all have choices to make,Thought-terminating_Cliches
696264594,"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews",Black-and-White_Fallacy
694811415,Paddock could not have carried out the massacre,Black-and-White_Fallacy
694811415,"I’m not a big conspiracy theory guy, but it don’t sit right",Thought-terminating_Cliches
694811415,Paddock’s body may have been left in the hotel room while other assailants carried out the shooting,Doubt
694811415,"after virtually every terror attack and mass shooting, friends and neighbors express shock","Bandwagon,Reductio_ad_hitlerum"
694811415,I can tell you 100% this is not that kind of guy,Appeal_to_Authority
694811415,It’s gotta be a set-up,Doubt
695833178,This throws their entire narrative into question and makes one wonder what else is being hidden from the public?,Doubt
695833178,seemingly covering up the ISIS connection,Doubt
695833178,Laura Loomer proves that authorities have directly lied to the American people,Appeal_to_Authority
695833178,so-called evidence,Doubt
695833178,lied to the American people,Flag-Waving
695833178,What Else Are They Hiding?,Doubt
695833178,proving that the FBI specifically lied to the country,Repetition
695833178,lied to the country,Flag-Waving
695833178,"According to Loomer, she obtained the image from a source which shows that Paddock’s car first arrived September 25th",Appeal_to_Authority
695833178,so-called evidence,"Name_Calling,Labeling"
695833178,cannot be trusted and should be considered as disinformation,Doubt
694356862,reckless appeasement,Loaded_Language
694356862,disastrous,Loaded_Language
694356862,“It’s a new monster.”,Loaded_Language
694356862,milquetoast,Loaded_Language
694356862,Barack Obama's reckless appeasement of the Iranian regime has enabled its rise as a hegemonic threat,Causal_Oversimplification
694356862,turned his back on millions of dissidents,"Exaggeration,Minimisation"
694356862,giving rise to ISIS’s re-emergence in Iraq,Causal_Oversimplification
694356862,turning Iraq into a virtual vassal state of the largest state sponsor of terrorism,"Exaggeration,Minimisation"
694356862,legitimized Iran's path to eventually becoming a nuclear-armed state,Causal_Oversimplification
694356862,American blood,Flag-Waving
694356862,could actually accelerate the cycle of violence and perpetuate conflict rather than get us to a sustainable outcome,Appeal_to_fear-prejudice
694356862,Whether the Trump administration follows through remains to be seen,Doubt
694356862,virtual vassal,Loaded_Language
696735702,why weren’t the police rushing to the scene immediately,Doubt
696735702,constantly changing story,Doubt
696735702,While we may never know the exact circumstances,Doubt
696246189,it was a suicide note,Repetition
696246189,"While officials did not reveal the woman’s name, they did tell reporters she was a prostitute","Whataboutism,Straw_Men,Red_Herring"
696246189,ammunition was purchased under someone else’s name,Repetition
696246189,ammo was bought under someone else’s name,Repetition
694327499,for “certain” public adulterers,Loaded_Language
694327499,cunning ecclesiastical politician,Loaded_Language
694327499,"All of the critics of AL are wrong—every one of them!—because, you see, the original Latin text does not say what the English text does",Causal_Oversimplification
694327499,And that is exactly the nonsense Fastiggi and Goldstein expect us to swallow,Loaded_Language
694327499,our intrepid presenters,"Name_Calling,Labeling"
694327499,all those ignorant critics of AL,"Name_Calling,Labeling"
694327499,all the tumult triggered by AL is just a misunderstanding caused by uninformed people who haven’t consulted the Latin text—,Causal_Oversimplification
694327499,those ignorant Vatican translators,"Name_Calling,Labeling"
694327499,But such embarrassing truths need not impede the Bergoglian Mercy Train as it barrels toward a train wreck at the end of the line,Loaded_Language
694327499,Our dynamic translators,"Name_Calling,Labeling"
694327499,synodal charade,Loaded_Language
694327499,"In a sense, what Bergoglio is doing is worse than explicit heresy",Appeal_to_fear-prejudice
694327499,"the humble apostle of mercy depicted in his carefully crafted public relations narrative, but rather a cunning ecclesiastical politician, constantly plotting and scheming to get what he wants","Name_Calling,Labeling"
694327499,the grim reality of this unprecedented pontificate,Loaded_Language
694327499,the old reliable “mistranslation,Loaded_Language
694327499,"But wait, there’s more",Thought-terminating_Cliches
111111137,poison pill,Loaded_Language
111111137,the worst school shootings in US history,"Exaggeration,Minimisation"
111111137,hailed,Loaded_Language
111111135,Adolf Hitler as “a very great man,"Bandwagon,Reductio_ad_hitlerum"
111111135,condemn,Repetition
111111135,filth and degenerate behavior,Loaded_Language
111111135,Jews were “responsible for all of this filth and degenerate behavior that Hollywood is putting out turning men into women and women into men,Causal_Oversimplification
111111135,fervently,Loaded_Language
111111135,condemn,Loaded_Language
111111135,"Edward E. Curtis IV, the author of “Black Muslim Religion in the Nation of Islam,” said that while estimates ranged wildly about how many bona fide members belonged to the Nation, he believes that there were tens of thousands of members in the 1960s and early 1970s.
But he said that millions of others sympathized with the movement’s anticolonial stance and were inspired by its most famous member, Muhammad Ali",Appeal_to_Authority
111111135,the white man” as “the white devil,"Name_Calling,Labeling"
111111135,outspokenly and flagrantly anti-Zionist,Loaded_Language
111111135,his 1984 description of Adolf Hitler as “a very great man,"Exaggeration,Minimisation"
111111135,to condemn,Loaded_Language
111111135,make me shudder,Loaded_Language
111111135,harmful and divisive views,Loaded_Language
111111135,an “outstanding human being,"Exaggeration,Minimisation"
111111135,wildly,Loaded_Language
111111135,Why were Tamika Mallory and Danny Davis reluctant to denounce him,Doubt
111111135,monthlong backlash,Loaded_Language
111111134,totally false and deliberately libelous,"Name_Calling,Labeling"
111111134,willing to bet the Guardian a million dollars and its editor’s head that Manafort never met Assange,"Exaggeration,Minimisation"
111111134,I have never,Repetition
111111134,government-aligned cyberspies,"Name_Calling,Labeling"
755814432,incredibly stupid,Loaded_Language
755814432,disaster after disaster,Loaded_Language
755814432,violent,Loaded_Language
755814432,How did that work in Libya?,Doubt
755814432,killed dozens of Americans,Flag-Waving
755814432,Does anyone really think Iran will be better off if Trump puts a bunch of “former” terrorists in charge of the country?,Doubt
755814432,We need to worry about blowback from President Trump’s fully-neoconized Middle East policy!,Appeal_to_fear-prejudice
755814432,That’s the real threat!,Appeal_to_fear-prejudice
756114837,decimated,Loaded_Language
755393220,darling child,"Name_Calling,Labeling"
755393220,horrific,Loaded_Language
755393220,outright insane,Loaded_Language
755393220,war-ravaged dystopias,Loaded_Language
755393220,none other than,Loaded_Language
755393220,Free Iran,Slogans
755393220,Who was in that room?,Doubt
754402671,"Ebola victims can be a risk, if mourners have direct contact with the body of the deceased",Appeal_to_fear-prejudice
755170235,naysayers,"Name_Calling,Labeling"
755170235,"That will likely change, however",Appeal_to_fear-prejudice
755170235,tyrannical regime,Loaded_Language
755170235,aggressively,Loaded_Language
755170235,America will face a choice between accepting a nuclear-armed Iran or acting to destroy as much of this capability as possible,Black-and-White_Fallacy
757171650,explosive increase,Repetition
757171650,Explosive,Loaded_Language
757171650,explosive increase,Repetition
757171650,explosive increase,Repetition
757171650,Potentially Explosive Increase,Appeal_to_fear-prejudice
757171650,The potential for an explosive increase in cases,Appeal_to_fear-prejudice
741923579,German Army and Adolf Hitler,"Bandwagon,Reductio_ad_hitlerum"
741923579,German invasion of Poland in September 1939 was motivated by Nazism,"Bandwagon,Reductio_ad_hitlerum"
741923579,Allahu akbar,Loaded_Language
741923579,"The FBI’s bafflement here is part of its deep, deep corruption.
The FBI doesn’t acknowledge that there is a global jihad, or that Islam has anything to do with terrorism.
It doesn’t admit that there is a war going on, and treats each act of Islamic terror as if it were a separate and discrete criminal event, unrelated to all the others",Causal_Oversimplification
741923579,"So each time something like this happens, they’re back at Square One, trying to figure out motive",Doubt
741923579,"Ragan most likely means that investigators didn’t find an ISIS membership card in Kazi’s wallet, or lots of phone calls to Iraq or Syria, or a note from Kazi reading, “I did this for Allah and Islam.
Allahu akbar",Causal_Oversimplification
741923579,"We know that the Islamic State, al-Qaeda and other groups have called upon Muslims in the U.S. to try to kill military personnel and police, as well as civilians",Appeal_to_fear-prejudice
741923579,the 800-pound gorilla,Loaded_Language
741923579,screaming,Loaded_Language
741923579,Allahu akbar,Slogans
741923579,astronomical and catastrophic,Loaded_Language
741923579,the machete begins to slice through their necks,Loaded_Language
741896049,"ICE’s commitment to public safety through targeted enforcement efforts,”",Repetition
741896049,"This operation reflects ICE’s commitment to public safety through targeted enforcement efforts,”",Appeal_to_Authority
741896049,I applaud the brave men and women of ICE who put themselves in harm’s way daily,"Exaggeration,Minimisation"
741896049,the brave men and women of ICE who put themselves in harm’s way daily to keep our community safe,Repetition
741896049,I applaud the brave men and women of ICE who put themselves in harm’s way daily to keep our community safe,Flag-Waving
741802985,German Army and Adolf Hitler’s,"Bandwagon,Reductio_ad_hitlerum"
741802985,Willfully Ignorant FBI Can't Discover Motive For Muslim Jihadi Who Drove Into Propane Tanks At Travis Air Force Base,Doubt
741802985,"Of course, even if they had found those things, given their track record of denial and deception, they may still be searching for Kazi’s motive",Doubt
741802985,Allahu akbar,Loaded_Language
741802985,"We know that the Islamic State, al-Qaeda and other groups have called upon Muslims in the U.S. to try to kill military personnel and police, as well as civilians",Appeal_to_fear-prejudice
741802985,"In any case, a larger point is being lost here.
And that is that there is a war going on",Appeal_to_fear-prejudice
741802985,astronomical and catastrophic,Loaded_Language
754111899,severe,Loaded_Language
754131438,deadly,Appeal_to_fear-prejudice
754179642,public health emergency with international impact,Appeal_to_fear-prejudice
754179642,highly infectious and extremely lethal,Appeal_to_fear-prejudice
754231597,a deadly virus that causes severe bleeding and organ failure,Appeal_to_fear-prejudice
755459860,despise,Loaded_Language
755459860,despise,Repetition
755459860,hell-bent,Loaded_Language
755459860,the only solution,Black-and-White_Fallacy
755459860,aggressively,Loaded_Language
755459860,"I don't doubt it.
T",Appeal_to_Authority
755459860,honest,"Name_Calling,Labeling"
755459860,America,Flag-Waving
755459860,Don't say you were not warned,Appeal_to_fear-prejudice
755459860,hypocritically,Loaded_Language
755459860,our Constitution,Flag-Waving
